datetime_beginning_utc,GEN_COAL,GEN_GAS,GEN_HYDRO,GEN_MULTIPLE_FUEL,GEN_NUCLEAR,GEN_OIL,GEN_OTHER,GEN_SOLAR,GEN_WIND,GEN_OTHER_RENEWABLES,STORAGE,GEN_NON_RENEWABLES,GEN_SOLAR_&_WIND
2020-10-18 15:00:00,12135.9,26140.7,662.0,676.3,28799.5,128.8,45.8,1432.7,45.8,560.8,0.0,67250.70000000000,1478.5
2020-10-18 16:00:00,12998.6,26523.0,692.5,670.6,28594.8,126.9,34.8,1447.0,34.8,558.6,0.0,68278.10000000000,1481.8
2020-10-18 17:00:00,13070.7,26068.8,661.9,674.0,28406.7,128.6,47.7,1283.2,47.7,572.4,0.0,67722.5,1330.9
2020-10-18 18:00:00,12977.9,26343.3,650.9,716.2,28226.6,130.5,95.7,1206.4,95.7,559.5,0.0,67774.00000000000,1302.1000000000000
2020-10-18 19:00:00,12724.7,26445.0,783.3,779.7,28156.4,133.9,77.5,1009.6,77.5,568.1,0.0,67537.5,1087.1
2020-10-18 20:00:00,12718.3,28597.9,775.6,902.9,28071.3,149.1,86.8,795.6,86.8,580.3,0.0,69623.40000000000,882.4
2020-10-18 21:00:00,13906.6,30385.2,1192.8,663.1,27969.9,161.8,53.7,316.2,53.7,585.7,0.0,72477.20000000000,369.9
2020-10-18 22:00:00,15058.2,31565.7,2607.0,596.3,27980.0,160.4,42.0,1.2,42.0,571.7,0.0,74806.30000000000,43.2
2020-10-18 23:00:00,15343.2,33951.1,2877.1,672.0,27965.8,159.2,42.9,1.2,42.9,564.9,0.0,77462.2,44.1
2020-10-19 00:00:00,15448.6,33347.3,2420.7,678.7,27968.3,160.0,46.5,1.2,46.5,572.6,0.0,76970.7,47.7
2020-10-19 01:00:00,15463.6,31917.9,1001.0,892.1,27980.1,148.1,35.7,1.2,35.7,573.0,0.0,75545.40000000000,36.900000000000000
2020-10-19 02:00:00,14558.6,30002.5,559.4,586.2,27922.1,129.4,58.7,1.2,58.7,559.6,0.0,72671.30000000000,59.900000000000000
2020-10-19 03:00:00,13362.1,28963.6,361.8,571.3,27907.5,129.3,55.7,1.2,55.7,524.6,0.0,70418.2,56.900000000000000
2020-10-19 04:00:00,12801.3,28173.0,463.6,551.9,27853.1,126.6,41.3,1.2,41.3,522.0,0.0,68995.3,42.5
2020-10-19 05:00:00,12068.2,27345.1,496.1,550.9,27852.6,126.5,43.3,1.2,43.3,489.5,0.0,67435.7,44.5
2020-10-19 06:00:00,11674.7,27441.3,480.8,552.2,27847.0,127.1,46.3,1.2,46.3,492.3,0.0,67136.40000000000,47.5
2020-10-19 07:00:00,11531.0,27232.3,467.5,552.2,27859.5,136.9,48.8,1.2,48.8,508.6,0.0,66808.5,50.0
2020-10-19 08:00:00,11755.1,28378.4,340.5,554.6,28046.5,153.4,45.3,1.2,45.3,502.0,0.0,68378.7,46.5
2020-10-19 09:00:00,12934.8,29026.4,381.3,731.6,28118.4,159.6,47.2,1.2,47.2,514.3,0.0,70286.40000000000,48.400000000000000
2020-10-19 10:00:00,14473.3,32230.2,571.4,728.1,28098.7,162.3,48.6,1.2,48.6,522.7,0.0,75013.1,49.800000000000000
2020-10-19 11:00:00,16168.6,34723.5,2765.4,699.2,28106.0,161.9,20.5,1.2,20.5,512.6,0.0,79180.5,21.7
2020-10-19 12:00:00,16894.0,36059.4,2872.3,726.9,28127.6,162.9,19.6,298.5,19.6,528.0,0.0,81263.5,318.1
2020-10-19 13:00:00,17391.9,35480.2,2767.8,870.0,28127.9,162.1,29.6,911.1,29.6,505.6,0.0,81191.70000000000,940.7
2020-10-19 14:00:00,17614.4,35187.2,2125.4,1383.8,28114.6,161.2,21.3,1184.4,21.3,512.4,0.0,81098.7,1205.7
2020-10-19 15:00:00,17554.0,36950.3,1771.6,1395.4,28100.0,160.9,10.6,1319.2,10.6,520.0,0.0,82775.8,1329.8
2020-10-19 16:00:00,17023.4,36723.6,1031.0,1369.1,28085.9,160.9,39.0,1289.7,39.0,526.1,0.0,82032.80000000000,1328.7
2020-10-19 17:00:00,16736.3,37276.4,875.4,1371.4,28152.7,161.7,35.5,1226.7,35.5,518.9,0.0,82362.60000000000,1262.2
2020-10-19 18:00:00,16877.5,37474.4,751.0,1366.2,28187.0,158.9,36.3,1199.6,36.3,513.9,0.0,82734.10000000000,1235.9000000000000
2020-10-19 19:00:00,16554.3,37177.1,949.4,1374.7,28144.5,159.6,50.1,1023.1,50.1,524.7,0.0,82085.6,1073.2
2020-10-19 20:00:00,16675.1,37866.9,997.0,1374.9,28181.5,161.2,29.2,802.3,29.2,518.3,0.0,82913.9,831.5
2020-10-19 21:00:00,16632.1,38483.0,1711.0,1375.5,28281.5,160.6,38.1,306.2,38.1,525.6,0.0,83595.30000000000,344.3
2020-10-19 22:00:00,16635.8,38953.6,3357.3,1375.9,28326.7,161.5,48.8,1.2,48.8,516.2,0.0,84126.4,50.0
2020-10-19 23:00:00,16646.4,39781.5,3180.0,1386.7,28460.5,159.5,51.5,1.2,51.5,513.3,0.0,85099.4,52.7
2020-10-20 00:00:00,16504.6,38037.7,1771.0,1387.1,28596.0,160.3,70.6,1.2,70.6,520.8,0.0,83369.2,71.8
2020-10-20 01:00:00,16478.4,36594.3,766.5,1388.5,28725.1,158.9,60.6,1.2,60.6,514.2,0.0,82017.3,61.800000000000000
2020-10-20 02:00:00,16030.9,33070.2,618.4,737.6,28741.5,151.6,55.0,1.2,55.0,520.1,0.0,78049.20000000000,56.2
2020-10-20 03:00:00,14776.4,30210.1,567.5,675.5,28803.5,127.9,44.0,1.2,44.0,524.9,0.0,73961.9,45.2
2020-10-20 04:00:00,12938.3,28381.9,323.4,413.8,28973.9,127.0,41.4,1.2,41.4,507.8,0.0,70462.5,42.6
2020-10-20 05:00:00,13225.1,27885.1,321.5,175.1,29064.8,129.2,38.2,4.6,38.2,535.5,0.0,70342.4,42.800000000000000
2020-10-20 06:00:00,12741.7,27158.2,320.4,175.0,29144.0,129.6,34.8,1.2,34.8,545.5,0.0,69208.3,36.0
2020-10-20 07:00:00,12126.9,26154.4,319.6,173.4,29266.1,135.9,32.7,1.2,32.7,544.9,0.0,67716.00000000000,33.900000000000000
2020-10-20 08:00:00,11942.2,26997.3,317.9,174.5,29351.6,153.4,31.5,1.3,31.5,550.2,0.0,68476.0,32.8
2020-10-20 09:00:00,12796.7,28734.1,413.1,108.0,29372.1,163.5,39.5,1.2,39.5,562.6,0.0,71105.9,40.7
2020-10-20 10:00:00,14619.4,30579.2,726.2,348.0,29360.7,164.6,39.7,1.2,39.7,569.4,0.0,74763.6,40.900000000000000
2020-10-20 11:00:00,16209.7,33909.0,2273.6,348.0,29355.7,171.1,38.0,1.2,38.0,553.4,0.0,79683.5,39.2
2020-10-20 12:00:00,17337.2,35930.0,2064.9,349.0,29363.5,170.8,32.0,109.5,32.0,558.2,0.0,82833.5,141.5
2020-10-20 13:00:00,17358.7,36338.0,2041.0,342.0,29343.3,171.4,32.3,336.8,32.3,558.0,0.0,83243.7,369.1
2020-10-20 14:00:00,17400.9,36451.6,2051.2,1002.5,29296.3,162.9,40.1,601.4,40.1,562.9,0.0,83351.8,641.5
2020-10-20 15:00:00,17469.3,36615.3,1270.7,885.0,29291.8,163.8,53.8,1065.3,53.8,559.1,0.0,83594.00000000000,1119.1
2020-10-20 16:00:00,17610.5,36329.0,1235.9,992.6,29365.0,163.1,78.3,1097.5,78.3,568.8,0.0,83545.90000000000,1175.8
2020-10-20 17:00:00,17614.5,34868.7,1809.9,990.1,29371.7,166.4,75.5,1169.9,75.5,565.6,0.0,82096.80000000000,1245.4
2020-10-20 18:00:00,18033.3,34304.8,1621.8,982.4,29310.0,165.4,68.3,1257.1,68.3,583.6,0.0,81881.8,1325.4000000000000
2020-10-20 19:00:00,18209.7,34355.6,959.0,981.8,29292.9,165.0,64.5,1160.0,64.5,581.8,0.0,82087.70000000000,1224.5
2020-10-20 20:00:00,18434.9,34648.0,1685.1,986.5,29384.4,162.9,37.4,939.5,37.4,580.6,0.0,82667.60000000000,976.9
2020-10-20 21:00:00,17876.3,35175.4,2788.2,1055.7,29415.7,162.7,45.6,323.2,45.6,586.6,0.0,82675.7,368.8
2020-10-20 22:00:00,18286.3,35318.6,2947.5,1205.2,29467.3,163.4,42.8,2.1,42.8,600.7,0.0,83278.4,44.9
2020-10-20 23:00:00,18574.4,37597.4,3196.6,1346.6,29508.0,167.4,57.5,1.1,57.5,593.2,0.0,85904.7,58.6
2020-10-21 00:00:00,18534.8,36114.6,2331.8,1352.7,29524.4,164.9,43.5,1.1,43.5,580.1,0.0,84382.20000000000,44.6
2020-10-21 01:00:00,18401.1,32936.1,712.0,1312.7,29567.1,166.0,31.8,1.1,31.8,588.6,0.0,81102.10000000000,32.9
2020-10-21 02:00:00,17643.1,30957.8,673.9,651.9,29607.9,166.5,43.9,1.1,43.9,572.9,0.0,78419.20000000000,45.0
2020-10-21 03:00:00,15940.6,28419.6,594.5,569.6,29665.7,158.2,45.2,1.2,45.2,572.7,0.0,74229.30000000000,46.400000000000000
2020-10-21 04:00:00,13946.0,25249.4,410.0,577.0,29713.7,137.4,56.9,1.2,56.9,573.5,0.0,69103.4,58.1
2020-10-21 05:00:00,12871.6,23352.7,371.2,546.3,29752.7,136.4,59.2,1.2,59.2,557.2,0.0,66172.60000000000,60.400000000000000
2020-10-21 06:00:00,12617.8,23087.0,424.1,640.1,29791.9,136.7,41.5,1.2,41.5,570.1,0.0,65674.90000000000,42.7
2020-10-21 07:00:00,12759.9,23386.1,408.1,566.7,29847.8,132.6,36.6,1.2,36.6,559.5,0.0,66163.00000000000,37.800000000000000
2020-10-21 08:00:00,12724.6,24038.1,501.3,579.5,29888.7,140.5,41.7,1.2,41.7,576.5,0.0,66833.60000000000,42.900000000000000
2020-10-21 09:00:00,13409.4,26502.2,528.2,685.0,29926.2,151.1,37.6,1.2,37.6,580.6,0.0,70026.50000000000,38.800000000000000
2020-10-21 10:00:00,15352.8,28980.6,627.7,691.4,29975.1,165.3,36.8,1.1,36.8,575.9,0.0,74510.6,37.9
2020-10-21 11:00:00,17013.6,31800.6,1097.0,708.4,29973.9,164.8,42.8,2.1,42.8,529.4,0.0,78995.70000000000,44.9
2020-10-21 12:00:00,17503.3,33237.5,1514.7,739.7,30043.4,164.6,29.5,130.3,29.5,501.7,0.0,80978.30000000000,159.8
2020-10-21 13:00:00,18200.1,34737.9,892.6,1035.2,30082.2,165.4,25.4,518.0,25.4,513.0,0.0,83211.00000000000,543.4
2020-10-21 14:00:00,19107.1,35756.3,669.1,1515.3,30110.5,164.6,21.3,845.7,21.3,496.9,0.0,85159.8,867.0
2020-10-21 15:00:00,19074.0,34418.5,2231.0,1438.6,30156.2,166.9,20.3,1040.8,20.3,470.8,0.0,83835.9,1061.1
2020-10-21 16:00:00,18362.8,34378.7,1918.8,1455.0,30172.5,164.3,31.4,1079.7,31.4,483.3,0.0,83109.7,1111.1000000000000
2020-10-21 17:00:00,18961.0,35813.3,1911.5,1572.4,30155.8,164.1,32.9,1181.7,32.9,490.7,0.0,85127.1,1214.6000000000000
2020-10-21 18:00:00,19257.6,36629.2,2274.7,1713.9,30159.2,165.0,30.5,1129.0,30.5,489.6,0.0,86241.5,1159.5
2020-10-21 19:00:00,19284.4,36404.9,2253.0,1623.0,30160.9,163.1,26.1,1050.4,26.1,508.9,0.0,86039.40000000000,1076.5
2020-10-21 20:00:00,19417.6,36812.6,2370.1,1775.9,30172.4,163.5,30.4,885.0,30.4,509.0,0.0,86596.5,915.4
2020-10-21 21:00:00,19678.8,37432.0,2962.4,1792.4,30180.4,162.6,34.6,284.2,34.6,513.7,0.0,87488.40000000000,318.8
2020-10-21 22:00:00,19760.8,37797.0,3439.5,1727.6,30202.8,163.7,26.7,1.1,26.7,483.5,0.0,87951.0,27.8
2020-10-21 23:00:00,19803.7,39875.9,3327.4,1800.5,30216.6,161.9,28.9,1.1,28.9,476.2,0.0,90087.0,30.0
2020-10-22 00:00:00,19735.8,37079.0,1781.0,1742.8,30213.0,161.6,45.5,1.1,45.5,480.8,0.0,87234.90000000000,46.6
2020-10-22 01:00:00,19529.4,35369.3,777.2,1648.7,30241.1,161.1,36.9,1.1,36.9,476.6,0.0,85337.8,38.0
2020-10-22 02:00:00,18122.8,32109.7,757.5,866.3,30244.0,161.5,50.2,1.1,50.2,472.7,0.0,80688.2,51.300000000000000
2020-10-22 03:00:00,16222.1,29359.2,797.7,816.9,30244.6,153.6,46.6,1.2,46.6,474.0,0.0,76026.1,47.800000000000000
2020-10-22 04:00:00,14786.8,27119.4,490.9,841.3,30255.5,128.6,39.6,1.1,39.6,470.0,0.0,72329.90000000000,40.7
2020-10-22 05:00:00,13575.4,26419.9,489.4,811.7,30278.3,127.4,42.5,1.2,42.5,476.9,0.0,70443.5,43.7
2020-10-22 06:00:00,12791.2,25841.8,487.6,813.0,30272.9,129.5,33.8,1.2,33.8,473.4,0.0,69069.2,35.0
2020-10-22 07:00:00,12226.8,25358.6,495.8,751.4,30277.2,131.4,45.9,1.2,45.9,471.7,0.0,68039.90000000000,47.1
2020-10-22 08:00:00,12226.3,26186.6,523.3,842.4,30321.0,140.4,47.1,1.2,47.1,474.5,0.0,68921.4,48.300000000000000
2020-10-22 09:00:00,13224.2,27400.5,490.6,752.4,30355.1,157.3,43.1,1.2,43.1,461.6,0.0,71180.2,44.300000000000000
2020-10-22 10:00:00,14577.6,29952.3,1070.0,861.4,30433.3,166.4,39.6,1.2,39.6,481.1,0.0,75169.2,40.800000000000000
2020-10-22 11:00:00,16283.4,32992.1,1316.1,886.4,30466.1,166.7,46.5,1.1,46.5,476.6,0.0,79954.8,47.6
2020-10-22 12:00:00,17639.9,34336.1,1349.6,845.1,30486.4,162.9,61.5,237.7,61.5,495.6,0.0,82686.80000000000,299.2
2020-10-22 13:00:00,17530.3,33576.7,869.4,949.3,30472.5,193.0,72.2,713.6,72.2,495.1,0.0,81844.7,785.8000000000000
2020-10-22 14:00:00,17924.1,34701.7,728.0,1486.0,30504.6,180.6,68.0,960.0,68.0,486.6,0.0,83379.0,1028.0
2020-10-22 15:00:00,18132.3,35086.8,1947.5,1454.2,30494.8,162.2,70.0,952.2,70.0,477.9,0.0,83946.1,1022.2
2020-10-22 16:00:00,18394.3,36943.9,2029.1,1474.8,30470.3,161.6,85.8,970.8,85.8,481.5,0.0,86055.90000000000,1056.6
2020-10-22 17:00:00,18377.0,37163.8,2171.5,1489.3,30475.0,162.6,83.5,928.5,83.5,478.0,0.0,86261.90000000000,1012.0
2020-10-22 18:00:00,19022.8,36759.4,2403.7,1667.1,30487.7,162.1,84.0,979.1,84.0,478.1,0.0,86516.0,1063.1
2020-10-22 19:00:00,19027.5,36838.0,2211.5,1622.8,30551.8,160.6,88.1,1008.0,88.1,478.1,0.0,86666.00000000000,1096.1
2020-10-22 20:00:00,19405.5,36992.2,2566.6,1738.8,30532.8,311.8,89.5,825.8,89.5,489.1,0.0,87331.8,915.3
2020-10-22 21:00:00,19247.0,37865.4,2996.5,1721.9,30550.3,313.0,89.1,261.6,89.1,480.8,0.0,88064.8,350.70000000000000
2020-10-22 22:00:00,19020.4,38036.7,3589.5,1599.5,30603.6,315.2,82.7,1.2,82.7,480.8,0.0,88058.60000000000,83.9
2020-10-22 23:00:00,19033.6,38506.9,3059.4,1592.8,30615.8,318.1,85.5,1.2,85.5,491.8,0.0,88559.90000000000,86.7
2020-10-23 00:00:00,18774.3,36322.3,1575.8,1483.5,30628.1,317.1,87.0,1.2,87.0,490.2,0.0,86128.80000000000,88.2
2020-10-23 01:00:00,17338.6,33856.1,843.2,1340.9,30673.6,318.4,85.5,1.2,85.5,489.3,0.0,82272.20000000000,86.7
2020-10-23 02:00:00,16153.6,31306.9,832.4,864.1,30566.8,309.9,84.9,1.2,84.9,496.4,0.0,78422.10000000000,86.10000000000000
2020-10-23 03:00:00,15270.8,28942.4,825.8,589.2,30507.8,290.0,88.4,1.2,88.4,487.6,0.0,75099.4,89.60000000000000
2020-10-23 04:00:00,13155.3,25795.6,534.7,697.6,30524.0,131.8,87.2,1.2,87.2,499.6,0.0,69693.9,88.4
2020-10-23 05:00:00,11563.6,24696.1,500.8,700.2,30549.9,130.0,85.5,1.2,85.5,504.9,0.0,67025.1,86.7
2020-10-23 06:00:00,11069.1,23991.2,529.3,694.1,30569.0,130.7,68.0,3.1,68.0,499.9,0.0,65828.0,71.1
2020-10-23 07:00:00,10770.3,23581.0,497.5,683.3,30614.1,133.4,71.4,1.3,71.4,493.8,0.0,65170.200000000000,72.7
2020-10-23 08:00:00,10731.0,24475.6,496.9,608.1,30638.5,145.7,75.9,1.2,75.9,498.7,0.0,66066.7,77.10000000000000
2020-10-23 09:00:00,10870.2,26542.4,537.9,649.5,30663.1,159.9,87.2,1.3,87.2,497.4,0.0,68322.8,88.5
2020-10-23 10:00:00,11332.1,28865.3,1170.5,711.6,30676.9,166.7,82.4,1.2,82.4,510.1,0.0,71123.4,83.60000000000000
2020-10-23 11:00:00,13433.9,31980.6,1278.2,710.0,30669.4,165.3,57.7,1.2,57.7,511.7,0.0,76306.9,58.900000000000000
2020-10-23 12:00:00,14274.0,33744.8,1458.0,711.6,30705.2,163.3,67.4,187.0,67.4,508.8,0.0,78954.7,254.4
2020-10-23 13:00:00,15726.5,34867.4,965.4,874.5,30745.5,164.2,90.0,513.4,90.0,513.8,0.0,81593.60000000000,603.4
2020-10-23 14:00:00,15657.2,35533.5,1020.1,1349.3,30757.8,164.2,38.0,712.5,38.0,528.5,0.0,82150.7,750.5
2020-10-23 15:00:00,15559.1,35954.6,1658.5,1321.9,30771.0,163.5,52.3,1005.4,52.3,534.5,0.0,82500.5,1057.7
2020-10-23 16:00:00,15106.1,35380.5,2569.9,1322.4,30788.2,162.1,80.1,1104.1,80.1,539.3,0.0,81517.00000000000,1184.2000000000000
2020-10-23 17:00:00,15810.3,36091.3,2776.5,1311.0,30816.0,163.2,81.6,1164.7,81.6,555.6,0.0,82962.40000000000,1246.3
2020-10-23 18:00:00,16367.8,35720.3,3154.3,1309.3,30828.5,163.6,88.9,1237.2,88.9,548.2,0.0,83169.1,1326.1000000000000
2020-10-23 19:00:00,16433.7,35354.0,2087.7,1304.5,30824.6,160.9,84.3,1081.6,84.3,556.7,0.0,82857.50000000000,1165.9000000000000
2020-10-23 20:00:00,15876.5,34244.8,2314.5,1303.3,30816.4,161.5,80.2,964.2,80.2,532.9,0.0,81179.40000000000,1044.4
2020-10-23 21:00:00,15247.5,33584.2,3180.8,1306.2,30828.6,161.9,89.4,272.1,89.4,529.1,0.0,79911.60000000000,361.5
2020-10-23 22:00:00,14795.6,33702.3,3453.4,1314.0,30851.4,163.0,80.5,1.2,80.5,528.7,0.0,79592.8,81.7
2020-10-23 23:00:00,15850.6,35763.6,3397.8,1330.0,30865.3,163.2,74.0,1.2,74.0,533.4,0.0,82716.7,75.2
2020-10-24 00:00:00,15615.2,34727.7,1593.1,1317.3,30867.9,163.9,76.5,1.2,76.5,529.8,0.0,81451.20000000000,77.7
2020-10-24 01:00:00,14537.0,33594.7,767.2,1284.1,30925.8,166.3,68.0,1.2,68.0,532.8,0.0,79291.8,69.2
2020-10-24 02:00:00,14104.8,30875.8,738.7,707.7,30808.6,165.4,63.4,1.2,63.4,536.6,0.0,76018.00000000000,64.6
2020-10-24 03:00:00,13494.1,27900.6,701.0,692.7,30622.1,154.4,63.4,1.3,63.4,538.2,0.0,72234.60000000000,64.7
2020-10-24 04:00:00,12565.9,25505.6,406.5,692.0,30648.6,134.2,53.6,1.2,53.6,545.8,0.0,68907.90000000000,54.800000000000000
2020-10-24 05:00:00,11575.8,25188.4,401.1,693.4,30648.8,131.4,51.9,1.2,51.9,531.7,0.0,67596.30000000000,53.1
2020-10-24 06:00:00,10903.8,25466.0,401.6,692.7,30641.1,131.5,60.1,1.3,60.1,528.0,0.0,67202.5,61.4
2020-10-24 07:00:00,10636.2,24461.5,388.7,693.7,30833.0,132.1,42.9,1.2,42.9,531.6,0.0,66105.7,44.1
2020-10-24 08:00:00,10501.3,24251.7,377.9,693.4,30928.1,134.6,36.7,1.2,36.7,527.9,0.0,65852.40000000000,37.900000000000000
2020-10-24 09:00:00,10864.7,24423.5,448.7,691.7,30944.9,135.7,35.0,1.3,35.0,524.7,0.0,66403.8,36.3
2020-10-24 10:00:00,10678.2,23557.9,522.8,692.4,30964.7,152.3,50.9,1.3,50.9,522.6,0.0,65404.00000000000,52.200000000000000
2020-10-24 11:00:00,11600.0,28519.9,569.7,692.4,30979.6,163.7,54.7,1.2,54.7,533.2,0.0,71317.9,55.900000000000000
2020-10-24 12:00:00,11299.5,29031.1,636.2,690.7,30978.1,163.2,43.9,302.4,43.9,536.6,0.0,71515.80000000000,346.30000000000000
2020-10-24 13:00:00,12469.4,31374.1,615.8,630.3,30977.1,162.6,38.4,978.6,38.4,546.4,0.0,75021.6,1017.0
2020-10-24 14:00:00,13732.2,31698.4,592.3,571.5,30956.4,162.0,47.5,1140.3,47.5,537.8,0.0,76596.5,1187.8
2020-10-24 15:00:00,14283.4,31020.8,887.3,987.9,30961.9,161.5,43.5,1264.9,43.5,539.4,0.0,76471.1,1308.4
2020-10-24 16:00:00,14201.1,29934.7,1255.3,1341.6,30970.5,162.7,36.4,1301.5,36.4,540.7,0.0,75305.4,1337.9
2020-10-24 17:00:00,14094.1,29019.7,783.1,1364.7,30979.0,162.6,45.8,1322.9,45.8,539.1,0.0,74301.20000000000,1368.7
2020-10-24 18:00:00,14169.5,31535.5,609.8,1362.0,30996.0,162.7,35.6,1196.4,35.6,547.4,0.0,76899.3,1232.0
2020-10-24 19:00:00,14686.2,30727.1,848.2,1362.1,30985.1,161.2,37.5,1040.6,37.5,546.9,0.0,76597.10000000000,1078.1
2020-10-24 20:00:00,14701.2,31339.2,988.4,1363.9,30983.3,161.9,42.7,893.0,42.7,542.8,0.0,77228.30000000000,935.7
2020-10-24 21:00:00,13956.0,31588.3,2316.4,1365.0,31003.4,162.1,53.3,262.7,53.3,550.0,0.0,76763.10000000000,316.0
2020-10-24 22:00:00,13868.7,32120.0,3747.6,1276.2,30992.8,161.8,45.0,1.3,45.0,545.9,0.0,77188.3,46.3
2020-10-24 23:00:00,14527.7,32594.4,3788.4,1385.4,31024.6,162.7,41.9,1.2,41.9,544.7,0.0,78351.3,43.1
2020-10-25 00:00:00,14541.3,32203.3,1729.3,1392.3,31031.3,160.6,45.0,1.3,45.0,553.0,0.0,77981.5,46.3
2020-10-25 01:00:00,14484.1,30251.4,1045.3,1402.2,31030.4,160.5,48.8,1.3,48.8,562.5,0.0,75975.2,50.100000000000000
2020-10-25 02:00:00,13447.3,27907.3,636.0,998.8,30869.8,160.9,62.0,1.2,62.0,546.6,0.0,72447.30000000000,63.2
2020-10-25 03:00:00,13435.0,26136.5,480.5,718.3,30849.7,144.9,61.5,1.2,61.5,559.2,0.0,70627.60000000000,62.7
2020-10-25 04:00:00,12355.1,24418.0,449.9,718.7,30830.1,133.2,46.9,1.2,46.9,550.6,0.0,67783.30000000000,48.1
2020-10-25 05:00:00,11854.0,23677.6,470.8,720.7,30765.5,131.5,52.5,1.2,52.5,545.0,0.0,66481.1,53.7
2020-10-25 06:00:00,11624.9,22136.8,466.6,720.0,30957.8,134.3,52.4,1.2,52.4,568.0,0.0,64906.200000000000,53.6
2020-10-25 07:00:00,11183.7,22165.7,453.2,721.4,31001.3,132.6,48.2,1.2,48.2,589.7,0.0,64531.50000000000,49.400000000000000
2020-10-25 08:00:00,11079.1,22088.2,375.6,725.1,31027.9,134.0,59.7,1.2,59.7,593.3,0.0,64388.9,60.900000000000000
2020-10-25 09:00:00,10812.0,21702.9,395.6,726.4,31064.8,131.2,62.6,1.2,62.6,604.6,0.0,63773.50000000000,63.800000000000000
2020-10-25 10:00:00,10998.2,22346.3,529.8,726.1,31084.7,136.4,60.1,1.2,60.1,602.9,0.0,64625.7,61.300000000000000
2020-10-25 11:00:00,11967.7,24200.4,648.0,729.8,31102.1,156.1,55.8,1.2,55.8,583.0,0.0,67482.10000000000,57.0
2020-10-25 12:00:00,12644.6,25455.3,658.7,730.5,31113.2,165.5,45.0,8.3,45.0,585.9,0.0,69423.6,53.3
2020-10-25 13:00:00,13049.2,26797.0,661.9,730.2,31119.6,168.5,45.5,74.4,45.5,583.0,0.0,71179.80000000000,119.9
2020-10-25 14:00:00,13286.6,27632.7,669.5,1416.4,31140.6,164.0,59.9,140.7,59.9,583.0,0.0,72283.80000000000,200.6
2020-10-25 15:00:00,13788.4,28327.5,681.5,1409.1,31124.7,162.2,53.5,175.3,53.5,583.3,0.0,73456.3,228.8
2020-10-25 16:00:00,13838.0,28771.7,694.2,1400.7,31129.7,165.4,51.1,237.7,51.1,572.4,0.0,73955.9,288.8
2020-10-25 17:00:00,13839.5,28895.3,740.8,1377.2,31105.9,163.9,40.6,224.3,40.6,574.2,0.0,74045.20000000000,264.90000000000000
2020-10-25 18:00:00,13888.8,28978.9,749.6,1391.8,31111.5,165.2,36.9,163.1,36.9,589.0,0.0,74181.30000000000,200.0
2020-10-25 19:00:00,13833.0,29013.2,919.6,1391.2,31108.2,164.5,46.0,106.2,46.0,571.5,0.0,74164.9,152.2
2020-10-25 20:00:00,13746.8,29923.9,1420.4,1352.7,31093.2,164.3,36.4,53.9,36.4,557.5,0.0,74964.60000000000,90.3
2020-10-25 21:00:00,13952.2,31243.1,2224.4,1395.8,31104.5,162.5,36.7,10.2,36.7,560.2,0.0,76499.0,46.900000000000000
2020-10-25 22:00:00,14214.2,32215.8,3537.5,1402.6,31108.1,162.7,40.6,1.2,40.6,560.6,0.0,77741.40000000000,41.800000000000000
2020-10-25 23:00:00,14103.1,32273.1,3673.1,1401.4,31114.5,163.9,44.7,1.2,44.7,557.6,0.0,77699.30000000000,45.900000000000000
2020-10-26 00:00:00,14506.0,32141.1,2297.2,1401.6,31114.4,160.7,44.9,1.2,44.9,558.9,0.0,77967.10000000000,46.1
2020-10-26 01:00:00,14541.5,30941.0,1617.1,1407.3,30976.2,160.7,36.6,1.2,36.6,583.5,0.0,76656.0,37.800000000000000
2020-10-26 02:00:00,14658.0,28804.6,730.5,821.6,30798.7,162.6,35.6,1.2,35.6,575.6,0.0,74459.50000000000,36.800000000000000
2020-10-26 03:00:00,14412.7,26198.8,614.4,726.5,30640.6,153.8,27.1,1.2,27.1,584.7,0.0,71433.00000000000,28.3
2020-10-26 04:00:00,13111.2,25951.4,539.2,724.8,30557.5,128.7,31.7,1.2,31.7,569.5,0.0,69780.5,32.9
2020-10-26 05:00:00,12642.8,25259.8,536.6,723.5,30412.4,132.5,46.4,1.3,46.4,548.0,0.0,68493.9,47.700000000000000
2020-10-26 06:00:00,12273.5,24389.8,537.2,723.5,30423.6,132.5,34.1,1.2,34.1,558.0,0.0,67253.5,35.300000000000000
2020-10-26 07:00:00,12305.9,23167.6,557.8,752.1,30405.4,139.6,53.7,1.2,53.7,562.9,0.0,66072.2,54.900000000000000
2020-10-26 08:00:00,12343.7,24821.8,552.2,836.5,30413.9,155.4,52.5,1.2,52.5,578.3,0.0,67787.30000000000,53.7
2020-10-26 09:00:00,13035.3,27190.8,520.2,890.2,30392.4,169.3,55.5,1.3,55.5,576.4,0.0,70843.3,56.8
2020-10-26 10:00:00,14059.3,30682.6,1126.0,847.2,30405.0,167.1,67.5,1.2,67.5,574.7,0.0,75381.5,68.7
2020-10-26 11:00:00,15590.8,33345.4,2425.8,937.5,30382.8,168.1,64.2,1.2,64.2,569.9,0.0,79551.3,65.4
2020-10-26 12:00:00,17036.9,36466.9,2034.4,1062.6,30398.6,166.5,64.1,29.1,64.1,577.4,0.0,84133.0,93.20000000000000
