datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
8/30/2020 1:00:00 PM,8/30/2020 9:00:00 AM,RTO,1475.867
8/30/2020 1:00:00 PM,8/30/2020 9:00:00 AM,RFC,581.618
8/30/2020 2:00:00 PM,8/30/2020 10:00:00 AM,MIDATL,610.174
8/30/2020 2:00:00 PM,8/30/2020 10:00:00 AM,OTHER,69.236
8/30/2020 2:00:00 PM,8/30/2020 10:00:00 AM,SOUTH,927.735
8/30/2020 2:00:00 PM,8/30/2020 10:00:00 AM,WEST,53.773
8/30/2020 2:00:00 PM,8/30/2020 10:00:00 AM,RTO,1591.682
8/30/2020 2:00:00 PM,8/30/2020 10:00:00 AM,RFC,663.947
8/30/2020 3:00:00 PM,8/30/2020 11:00:00 AM,MIDATL,660.110
8/30/2020 3:00:00 PM,8/30/2020 11:00:00 AM,OTHER,68.854
8/30/2020 3:00:00 PM,8/30/2020 11:00:00 AM,SOUTH,948.011
8/30/2020 3:00:00 PM,8/30/2020 11:00:00 AM,WEST,58.931
8/30/2020 3:00:00 PM,8/30/2020 11:00:00 AM,RTO,1667.052
8/30/2020 3:00:00 PM,8/30/2020 11:00:00 AM,RFC,719.041
8/30/2020 4:00:00 PM,8/30/2020 12:00:00 PM,MIDATL,685.533
8/30/2020 4:00:00 PM,8/30/2020 12:00:00 PM,OTHER,60.870
8/30/2020 4:00:00 PM,8/30/2020 12:00:00 PM,SOUTH,950.802
8/30/2020 4:00:00 PM,8/30/2020 12:00:00 PM,WEST,58.757
8/30/2020 4:00:00 PM,8/30/2020 12:00:00 PM,RTO,1695.092
8/30/2020 4:00:00 PM,8/30/2020 12:00:00 PM,RFC,744.290
8/30/2020 5:00:00 PM,8/30/2020 1:00:00 PM,MIDATL,665.338
8/30/2020 5:00:00 PM,8/30/2020 1:00:00 PM,OTHER,59.340
8/30/2020 5:00:00 PM,8/30/2020 1:00:00 PM,SOUTH,910.235
8/30/2020 5:00:00 PM,8/30/2020 1:00:00 PM,WEST,60.159
8/30/2020 5:00:00 PM,8/30/2020 1:00:00 PM,RTO,1635.732
8/30/2020 5:00:00 PM,8/30/2020 1:00:00 PM,RFC,725.497
8/30/2020 6:00:00 PM,8/30/2020 2:00:00 PM,MIDATL,654.976
8/30/2020 6:00:00 PM,8/30/2020 2:00:00 PM,OTHER,54.870
8/30/2020 6:00:00 PM,8/30/2020 2:00:00 PM,SOUTH,880.389
8/30/2020 6:00:00 PM,8/30/2020 2:00:00 PM,WEST,59.322
8/30/2020 6:00:00 PM,8/30/2020 2:00:00 PM,RTO,1594.687
8/30/2020 6:00:00 PM,8/30/2020 2:00:00 PM,RFC,714.298
8/30/2020 7:00:00 PM,8/30/2020 3:00:00 PM,MIDATL,602.751
8/30/2020 7:00:00 PM,8/30/2020 3:00:00 PM,OTHER,55.260
8/30/2020 7:00:00 PM,8/30/2020 3:00:00 PM,SOUTH,902.691
8/30/2020 7:00:00 PM,8/30/2020 3:00:00 PM,WEST,59.348
8/30/2020 7:00:00 PM,8/30/2020 3:00:00 PM,RTO,1564.790
8/30/2020 7:00:00 PM,8/30/2020 3:00:00 PM,RFC,662.099
8/30/2020 8:00:00 PM,8/30/2020 4:00:00 PM,MIDATL,469.841
8/30/2020 8:00:00 PM,8/30/2020 4:00:00 PM,OTHER,58.742
8/30/2020 8:00:00 PM,8/30/2020 4:00:00 PM,SOUTH,839.735
8/30/2020 8:00:00 PM,8/30/2020 4:00:00 PM,WEST,41.989
8/30/2020 8:00:00 PM,8/30/2020 4:00:00 PM,RTO,1351.565
8/30/2020 8:00:00 PM,8/30/2020 4:00:00 PM,RFC,511.830
8/30/2020 9:00:00 PM,8/30/2020 5:00:00 PM,MIDATL,324.110
8/30/2020 9:00:00 PM,8/30/2020 5:00:00 PM,OTHER,49.208
8/30/2020 9:00:00 PM,8/30/2020 5:00:00 PM,SOUTH,694.209
8/30/2020 9:00:00 PM,8/30/2020 5:00:00 PM,WEST,23.565
8/30/2020 9:00:00 PM,8/30/2020 5:00:00 PM,RTO,1041.884
8/30/2020 9:00:00 PM,8/30/2020 5:00:00 PM,RFC,347.675
8/30/2020 10:00:00 PM,8/30/2020 6:00:00 PM,MIDATL,111.368
8/30/2020 10:00:00 PM,8/30/2020 6:00:00 PM,OTHER,23.020
8/30/2020 10:00:00 PM,8/30/2020 6:00:00 PM,SOUTH,269.469
8/30/2020 10:00:00 PM,8/30/2020 6:00:00 PM,WEST,11.141
8/30/2020 10:00:00 PM,8/30/2020 6:00:00 PM,RTO,391.978
8/30/2020 10:00:00 PM,8/30/2020 6:00:00 PM,RFC,122.509
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,MIDATL,3.804
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,OTHER,0.080
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,SOUTH,14.801
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,WEST,0.887
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,RTO,19.492
8/30/2020 11:00:00 PM,8/30/2020 7:00:00 PM,RFC,4.691
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,MIDATL,-1.237
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,OTHER,-0.150
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,SOUTH,-1.723
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,WEST,-0.180
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,RTO,-3.140
8/31/2020 12:00:00 AM,8/30/2020 8:00:00 PM,RFC,-1.417
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,MIDATL,-1.284
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,OTHER,-0.130
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,SOUTH,-1.491
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,WEST,-0.195
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,RTO,-2.970
8/31/2020 1:00:00 AM,8/30/2020 9:00:00 PM,RFC,-1.479
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,MIDATL,-1.451
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,OTHER,-0.140
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,SOUTH,-1.588
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,WEST,-0.185
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,RTO,-3.224
8/31/2020 2:00:00 AM,8/30/2020 10:00:00 PM,RFC,-1.636
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,MIDATL,-1.232
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,OTHER,-0.130
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,SOUTH,-1.753
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,WEST,-0.174
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,RTO,-3.159
8/31/2020 3:00:00 AM,8/30/2020 11:00:00 PM,RFC,-1.406
8/31/2020 4:00:00 AM,8/31/2020 12:00:00 AM,MIDATL,-1.256
8/31/2020 4:00:00 AM,8/31/2020 12:00:00 AM,OTHER,-0.140
8/31/2020 4:00:00 AM,8/31/2020 12:00:00 AM,SOUTH,-2.681
8/31/2020 4:00:00 AM,8/31/2020 12:00:00 AM,WEST,-0.190
8/31/2020 4:00:00 AM,8/31/2020 12:00:00 AM,RTO,-4.127
8/31/2020 4:00:00 AM,8/31/2020 12:00:00 AM,RFC,-1.446
8/31/2020 5:00:00 AM,8/31/2020 1:00:00 AM,MIDATL,-1.255
8/31/2020 5:00:00 AM,8/31/2020 1:00:00 AM,OTHER,-0.130
8/31/2020 5:00:00 AM,8/31/2020 1:00:00 AM,SOUTH,-1.658
8/31/2020 5:00:00 AM,8/31/2020 1:00:00 AM,WEST,-0.179
8/31/2020 5:00:00 AM,8/31/2020 1:00:00 AM,RTO,-3.092
8/31/2020 5:00:00 AM,8/31/2020 1:00:00 AM,RFC,-1.434
8/31/2020 6:00:00 AM,8/31/2020 2:00:00 AM,MIDATL,-1.278
8/31/2020 6:00:00 AM,8/31/2020 2:00:00 AM,OTHER,-0.130
8/31/2020 6:00:00 AM,8/31/2020 2:00:00 AM,SOUTH,-1.618
8/31/2020 6:00:00 AM,8/31/2020 2:00:00 AM,WEST,-0.183
8/31/2020 6:00:00 AM,8/31/2020 2:00:00 AM,RTO,-3.079
8/31/2020 6:00:00 AM,8/31/2020 2:00:00 AM,RFC,-1.461
8/31/2020 7:00:00 AM,8/31/2020 3:00:00 AM,MIDATL,-1.258
8/31/2020 7:00:00 AM,8/31/2020 3:00:00 AM,OTHER,-0.140
8/31/2020 7:00:00 AM,8/31/2020 3:00:00 AM,SOUTH,-1.743
8/31/2020 7:00:00 AM,8/31/2020 3:00:00 AM,WEST,-0.179
8/31/2020 7:00:00 AM,8/31/2020 3:00:00 AM,RTO,-3.180
8/31/2020 7:00:00 AM,8/31/2020 3:00:00 AM,RFC,-1.437
8/31/2020 8:00:00 AM,8/31/2020 4:00:00 AM,MIDATL,-1.465
8/31/2020 8:00:00 AM,8/31/2020 4:00:00 AM,OTHER,-0.130
8/31/2020 8:00:00 AM,8/31/2020 4:00:00 AM,SOUTH,-1.636
8/31/2020 8:00:00 AM,8/31/2020 4:00:00 AM,WEST,-0.183
8/31/2020 8:00:00 AM,8/31/2020 4:00:00 AM,RTO,-3.284
8/31/2020 8:00:00 AM,8/31/2020 4:00:00 AM,RFC,-1.648
8/31/2020 9:00:00 AM,8/31/2020 5:00:00 AM,MIDATL,-1.260
8/31/2020 9:00:00 AM,8/31/2020 5:00:00 AM,OTHER,-0.140
8/31/2020 9:00:00 AM,8/31/2020 5:00:00 AM,SOUTH,-1.768
8/31/2020 9:00:00 AM,8/31/2020 5:00:00 AM,WEST,-0.186
8/31/2020 9:00:00 AM,8/31/2020 5:00:00 AM,RTO,-3.214
8/31/2020 9:00:00 AM,8/31/2020 5:00:00 AM,RFC,-1.446
8/31/2020 10:00:00 AM,8/31/2020 6:00:00 AM,MIDATL,3.952
8/31/2020 10:00:00 AM,8/31/2020 6:00:00 AM,OTHER,-0.090
8/31/2020 10:00:00 AM,8/31/2020 6:00:00 AM,SOUTH,1.330
8/31/2020 10:00:00 AM,8/31/2020 6:00:00 AM,WEST,-0.185
8/31/2020 10:00:00 AM,8/31/2020 6:00:00 AM,RTO,5.097
8/31/2020 10:00:00 AM,8/31/2020 6:00:00 AM,RFC,3.767
8/31/2020 11:00:00 AM,8/31/2020 7:00:00 AM,MIDATL,73.579
8/31/2020 11:00:00 AM,8/31/2020 7:00:00 AM,OTHER,3.040
8/31/2020 11:00:00 AM,8/31/2020 7:00:00 AM,SOUTH,131.314
8/31/2020 11:00:00 AM,8/31/2020 7:00:00 AM,WEST,1.447
8/31/2020 11:00:00 AM,8/31/2020 7:00:00 AM,RTO,206.340
8/31/2020 11:00:00 AM,8/31/2020 7:00:00 AM,RFC,75.026
8/31/2020 12:00:00 PM,8/31/2020 8:00:00 AM,MIDATL,207.202
8/31/2020 12:00:00 PM,8/31/2020 8:00:00 AM,OTHER,12.620
8/31/2020 12:00:00 PM,8/31/2020 8:00:00 AM,SOUTH,398.194
8/31/2020 12:00:00 PM,8/31/2020 8:00:00 AM,WEST,6.151
8/31/2020 12:00:00 PM,8/31/2020 8:00:00 AM,RTO,611.547
8/31/2020 12:00:00 PM,8/31/2020 8:00:00 AM,RFC,213.353
8/31/2020 1:00:00 PM,8/31/2020 9:00:00 AM,MIDATL,381.385
8/31/2020 1:00:00 PM,8/31/2020 9:00:00 AM,OTHER,19.550
8/31/2020 1:00:00 PM,8/31/2020 9:00:00 AM,SOUTH,521.903
8/31/2020 1:00:00 PM,8/31/2020 9:00:00 AM,WEST,17.164
8/31/2020 1:00:00 PM,8/31/2020 9:00:00 AM,RTO,920.452
8/31/2020 1:00:00 PM,8/31/2020 9:00:00 AM,RFC,398.549
8/31/2020 2:00:00 PM,8/31/2020 10:00:00 AM,MIDATL,417.632
8/31/2020 2:00:00 PM,8/31/2020 10:00:00 AM,OTHER,36.914
8/31/2020 2:00:00 PM,8/31/2020 10:00:00 AM,SOUTH,585.111
8/31/2020 2:00:00 PM,8/31/2020 10:00:00 AM,WEST,22.298
8/31/2020 2:00:00 PM,8/31/2020 10:00:00 AM,RTO,1025.041
8/31/2020 2:00:00 PM,8/31/2020 10:00:00 AM,RFC,439.930
8/31/2020 3:00:00 PM,8/31/2020 11:00:00 AM,MIDATL,431.055
8/31/2020 3:00:00 PM,8/31/2020 11:00:00 AM,OTHER,44.186
8/31/2020 3:00:00 PM,8/31/2020 11:00:00 AM,SOUTH,603.011
8/31/2020 3:00:00 PM,8/31/2020 11:00:00 AM,WEST,23.026
8/31/2020 3:00:00 PM,8/31/2020 11:00:00 AM,RTO,1057.092
8/31/2020 3:00:00 PM,8/31/2020 11:00:00 AM,RFC,454.081
8/31/2020 4:00:00 PM,8/31/2020 12:00:00 PM,MIDATL,403.049
8/31/2020 4:00:00 PM,8/31/2020 12:00:00 PM,OTHER,41.080
8/31/2020 4:00:00 PM,8/31/2020 12:00:00 PM,SOUTH,651.343
8/31/2020 4:00:00 PM,8/31/2020 12:00:00 PM,WEST,25.490
8/31/2020 4:00:00 PM,8/31/2020 12:00:00 PM,RTO,1079.882
8/31/2020 4:00:00 PM,8/31/2020 12:00:00 PM,RFC,428.539
8/31/2020 5:00:00 PM,8/31/2020 1:00:00 PM,MIDATL,385.848
8/31/2020 5:00:00 PM,8/31/2020 1:00:00 PM,OTHER,50.930
8/31/2020 5:00:00 PM,8/31/2020 1:00:00 PM,SOUTH,658.040
8/31/2020 5:00:00 PM,8/31/2020 1:00:00 PM,WEST,28.096
8/31/2020 5:00:00 PM,8/31/2020 1:00:00 PM,RTO,1071.984
8/31/2020 5:00:00 PM,8/31/2020 1:00:00 PM,RFC,413.944
8/31/2020 6:00:00 PM,8/31/2020 2:00:00 PM,MIDATL,334.528
8/31/2020 6:00:00 PM,8/31/2020 2:00:00 PM,OTHER,30.540
8/31/2020 6:00:00 PM,8/31/2020 2:00:00 PM,SOUTH,607.650
8/31/2020 6:00:00 PM,8/31/2020 2:00:00 PM,WEST,21.056
8/31/2020 6:00:00 PM,8/31/2020 2:00:00 PM,RTO,963.234
8/31/2020 6:00:00 PM,8/31/2020 2:00:00 PM,RFC,355.584
8/31/2020 7:00:00 PM,8/31/2020 3:00:00 PM,MIDATL,246.755
8/31/2020 7:00:00 PM,8/31/2020 3:00:00 PM,OTHER,39.141
8/31/2020 7:00:00 PM,8/31/2020 3:00:00 PM,SOUTH,612.688
8/31/2020 7:00:00 PM,8/31/2020 3:00:00 PM,WEST,17.365
8/31/2020 7:00:00 PM,8/31/2020 3:00:00 PM,RTO,876.808
8/31/2020 7:00:00 PM,8/31/2020 3:00:00 PM,RFC,264.120
8/31/2020 8:00:00 PM,8/31/2020 4:00:00 PM,MIDATL,190.067
8/31/2020 8:00:00 PM,8/31/2020 4:00:00 PM,OTHER,31.559
8/31/2020 8:00:00 PM,8/31/2020 4:00:00 PM,SOUTH,498.249
8/31/2020 8:00:00 PM,8/31/2020 4:00:00 PM,WEST,12.069
8/31/2020 8:00:00 PM,8/31/2020 4:00:00 PM,RTO,700.385
8/31/2020 8:00:00 PM,8/31/2020 4:00:00 PM,RFC,202.136
8/31/2020 9:00:00 PM,8/31/2020 5:00:00 PM,MIDATL,91.486
8/31/2020 9:00:00 PM,8/31/2020 5:00:00 PM,OTHER,13.010
8/31/2020 9:00:00 PM,8/31/2020 5:00:00 PM,SOUTH,207.960
8/31/2020 9:00:00 PM,8/31/2020 5:00:00 PM,WEST,9.129
8/31/2020 9:00:00 PM,8/31/2020 5:00:00 PM,RTO,308.575
8/31/2020 9:00:00 PM,8/31/2020 5:00:00 PM,RFC,100.615
8/31/2020 10:00:00 PM,8/31/2020 6:00:00 PM,MIDATL,18.319
8/31/2020 10:00:00 PM,8/31/2020 6:00:00 PM,OTHER,1.410
8/31/2020 10:00:00 PM,8/31/2020 6:00:00 PM,SOUTH,93.059
8/31/2020 10:00:00 PM,8/31/2020 6:00:00 PM,WEST,3.968
8/31/2020 10:00:00 PM,8/31/2020 6:00:00 PM,RTO,115.346
8/31/2020 10:00:00 PM,8/31/2020 6:00:00 PM,RFC,22.287
8/31/2020 11:00:00 PM,8/31/2020 7:00:00 PM,MIDATL,-0.188
8/31/2020 11:00:00 PM,8/31/2020 7:00:00 PM,OTHER,-0.170
8/31/2020 11:00:00 PM,8/31/2020 7:00:00 PM,SOUTH,2.910
8/31/2020 11:00:00 PM,8/31/2020 7:00:00 PM,WEST,0.242
8/31/2020 11:00:00 PM,8/31/2020 7:00:00 PM,RTO,2.964
8/31/2020 11:00:00 PM,8/31/2020 7:00:00 PM,RFC,0.054
9/1/2020 12:00:00 AM,8/31/2020 8:00:00 PM,MIDATL,-1.214
9/1/2020 12:00:00 AM,8/31/2020 8:00:00 PM,OTHER,-0.150
9/1/2020 12:00:00 AM,8/31/2020 8:00:00 PM,SOUTH,-1.648
9/1/2020 12:00:00 AM,8/31/2020 8:00:00 PM,WEST,-0.171
9/1/2020 12:00:00 AM,8/31/2020 8:00:00 PM,RTO,-3.033
9/1/2020 12:00:00 AM,8/31/2020 8:00:00 PM,RFC,-1.385
9/1/2020 1:00:00 AM,8/31/2020 9:00:00 PM,MIDATL,-1.200
9/1/2020 1:00:00 AM,8/31/2020 9:00:00 PM,OTHER,-0.140
9/1/2020 1:00:00 AM,8/31/2020 9:00:00 PM,SOUTH,-1.571
9/1/2020 1:00:00 AM,8/31/2020 9:00:00 PM,WEST,-0.183
9/1/2020 1:00:00 AM,8/31/2020 9:00:00 PM,RTO,-2.954
9/1/2020 1:00:00 AM,8/31/2020 9:00:00 PM,RFC,-1.383
9/1/2020 2:00:00 AM,8/31/2020 10:00:00 PM,MIDATL,-1.438
9/1/2020 2:00:00 AM,8/31/2020 10:00:00 PM,OTHER,-0.130
9/1/2020 2:00:00 AM,8/31/2020 10:00:00 PM,SOUTH,-1.638
9/1/2020 2:00:00 AM,8/31/2020 10:00:00 PM,WEST,-0.179
9/1/2020 2:00:00 AM,8/31/2020 10:00:00 PM,RTO,-3.255
9/1/2020 2:00:00 AM,8/31/2020 10:00:00 PM,RFC,-1.617
9/1/2020 3:00:00 AM,8/31/2020 11:00:00 PM,MIDATL,-1.195
9/1/2020 3:00:00 AM,8/31/2020 11:00:00 PM,OTHER,-0.140
9/1/2020 3:00:00 AM,8/31/2020 11:00:00 PM,SOUTH,-1.753
9/1/2020 3:00:00 AM,8/31/2020 11:00:00 PM,WEST,-0.183
9/1/2020 3:00:00 AM,8/31/2020 11:00:00 PM,RTO,-3.131
9/1/2020 3:00:00 AM,8/31/2020 11:00:00 PM,RFC,-1.378
9/1/2020 4:00:00 AM,9/1/2020 12:00:00 AM,MIDATL,-1.274
9/1/2020 4:00:00 AM,9/1/2020 12:00:00 AM,OTHER,-0.130
9/1/2020 4:00:00 AM,9/1/2020 12:00:00 AM,SOUTH,-1.661
9/1/2020 4:00:00 AM,9/1/2020 12:00:00 AM,WEST,-0.179
9/1/2020 4:00:00 AM,9/1/2020 12:00:00 AM,RTO,-3.114
9/1/2020 4:00:00 AM,9/1/2020 12:00:00 AM,RFC,-1.453
9/1/2020 5:00:00 AM,9/1/2020 1:00:00 AM,MIDATL,-1.271
9/1/2020 5:00:00 AM,9/1/2020 1:00:00 AM,OTHER,-0.140
9/1/2020 5:00:00 AM,9/1/2020 1:00:00 AM,SOUTH,-2.608
9/1/2020 5:00:00 AM,9/1/2020 1:00:00 AM,WEST,-0.186
9/1/2020 5:00:00 AM,9/1/2020 1:00:00 AM,RTO,-4.065
9/1/2020 5:00:00 AM,9/1/2020 1:00:00 AM,RFC,-1.457
9/1/2020 6:00:00 AM,9/1/2020 2:00:00 AM,MIDATL,-1.229
9/1/2020 6:00:00 AM,9/1/2020 2:00:00 AM,OTHER,-0.130
9/1/2020 6:00:00 AM,9/1/2020 2:00:00 AM,SOUTH,-1.698
9/1/2020 6:00:00 AM,9/1/2020 2:00:00 AM,WEST,-0.176
9/1/2020 6:00:00 AM,9/1/2020 2:00:00 AM,RTO,-3.103
9/1/2020 6:00:00 AM,9/1/2020 2:00:00 AM,RFC,-1.405
9/1/2020 7:00:00 AM,9/1/2020 3:00:00 AM,MIDATL,-1.260
9/1/2020 7:00:00 AM,9/1/2020 3:00:00 AM,OTHER,-0.140
9/1/2020 7:00:00 AM,9/1/2020 3:00:00 AM,SOUTH,-1.706
9/1/2020 7:00:00 AM,9/1/2020 3:00:00 AM,WEST,-0.170
9/1/2020 7:00:00 AM,9/1/2020 3:00:00 AM,RTO,-3.136
9/1/2020 7:00:00 AM,9/1/2020 3:00:00 AM,RFC,-1.430
9/1/2020 8:00:00 AM,9/1/2020 4:00:00 AM,MIDATL,-1.467
9/1/2020 8:00:00 AM,9/1/2020 4:00:00 AM,OTHER,-0.130
9/1/2020 8:00:00 AM,9/1/2020 4:00:00 AM,SOUTH,-1.563
9/1/2020 8:00:00 AM,9/1/2020 4:00:00 AM,WEST,-0.168
9/1/2020 8:00:00 AM,9/1/2020 4:00:00 AM,RTO,-3.198
9/1/2020 8:00:00 AM,9/1/2020 4:00:00 AM,RFC,-1.635
9/1/2020 9:00:00 AM,9/1/2020 5:00:00 AM,MIDATL,-1.415
9/1/2020 9:00:00 AM,9/1/2020 5:00:00 AM,OTHER,-0.130
9/1/2020 9:00:00 AM,9/1/2020 5:00:00 AM,SOUTH,-1.591
9/1/2020 9:00:00 AM,9/1/2020 5:00:00 AM,WEST,-0.186
9/1/2020 9:00:00 AM,9/1/2020 5:00:00 AM,RTO,-3.192
9/1/2020 9:00:00 AM,9/1/2020 5:00:00 AM,RFC,-1.601
9/1/2020 10:00:00 AM,9/1/2020 6:00:00 AM,MIDATL,1.285
9/1/2020 10:00:00 AM,9/1/2020 6:00:00 AM,OTHER,-0.140
9/1/2020 10:00:00 AM,9/1/2020 6:00:00 AM,SOUTH,-0.493
9/1/2020 10:00:00 AM,9/1/2020 6:00:00 AM,WEST,-0.186
9/1/2020 10:00:00 AM,9/1/2020 6:00:00 AM,RTO,0.606
9/1/2020 10:00:00 AM,9/1/2020 6:00:00 AM,RFC,1.099
9/1/2020 11:00:00 AM,9/1/2020 7:00:00 AM,MIDATL,44.693
9/1/2020 11:00:00 AM,9/1/2020 7:00:00 AM,OTHER,0.750
9/1/2020 11:00:00 AM,9/1/2020 7:00:00 AM,SOUTH,79.915
9/1/2020 11:00:00 AM,9/1/2020 7:00:00 AM,WEST,1.052
9/1/2020 11:00:00 AM,9/1/2020 7:00:00 AM,RTO,125.660
9/1/2020 11:00:00 AM,9/1/2020 7:00:00 AM,RFC,45.745
9/1/2020 12:00:00 PM,9/1/2020 8:00:00 AM,MIDATL,168.582
9/1/2020 12:00:00 PM,9/1/2020 8:00:00 AM,OTHER,7.320
9/1/2020 12:00:00 PM,9/1/2020 8:00:00 AM,SOUTH,206.728
9/1/2020 12:00:00 PM,9/1/2020 8:00:00 AM,WEST,3.111
9/1/2020 12:00:00 PM,9/1/2020 8:00:00 AM,RTO,378.421
9/1/2020 12:00:00 PM,9/1/2020 8:00:00 AM,RFC,171.693
9/1/2020 1:00:00 PM,9/1/2020 9:00:00 AM,MIDATL,299.794
9/1/2020 1:00:00 PM,9/1/2020 9:00:00 AM,OTHER,12.100
9/1/2020 1:00:00 PM,9/1/2020 9:00:00 AM,SOUTH,337.554
9/1/2020 1:00:00 PM,9/1/2020 9:00:00 AM,WEST,6.478
9/1/2020 1:00:00 PM,9/1/2020 9:00:00 AM,RTO,643.826
9/1/2020 1:00:00 PM,9/1/2020 9:00:00 AM,RFC,306.272
9/1/2020 2:00:00 PM,9/1/2020 10:00:00 AM,MIDATL,348.433
9/1/2020 2:00:00 PM,9/1/2020 10:00:00 AM,OTHER,13.010
9/1/2020 2:00:00 PM,9/1/2020 10:00:00 AM,SOUTH,470.120
9/1/2020 2:00:00 PM,9/1/2020 10:00:00 AM,WEST,10.024
9/1/2020 2:00:00 PM,9/1/2020 10:00:00 AM,RTO,828.577
9/1/2020 2:00:00 PM,9/1/2020 10:00:00 AM,RFC,358.457
9/1/2020 3:00:00 PM,9/1/2020 11:00:00 AM,MIDATL,327.140
9/1/2020 3:00:00 PM,9/1/2020 11:00:00 AM,OTHER,18.800
9/1/2020 3:00:00 PM,9/1/2020 11:00:00 AM,SOUTH,474.764
9/1/2020 3:00:00 PM,9/1/2020 11:00:00 AM,WEST,10.199
9/1/2020 3:00:00 PM,9/1/2020 11:00:00 AM,RTO,812.103
9/1/2020 3:00:00 PM,9/1/2020 11:00:00 AM,RFC,337.339
9/1/2020 4:00:00 PM,9/1/2020 12:00:00 PM,MIDATL,347.908
9/1/2020 4:00:00 PM,9/1/2020 12:00:00 PM,OTHER,33.479
9/1/2020 4:00:00 PM,9/1/2020 12:00:00 PM,SOUTH,492.072
9/1/2020 4:00:00 PM,9/1/2020 12:00:00 PM,WEST,22.063
9/1/2020 4:00:00 PM,9/1/2020 12:00:00 PM,RTO,862.043
9/1/2020 4:00:00 PM,9/1/2020 12:00:00 PM,RFC,369.971
9/1/2020 5:00:00 PM,9/1/2020 1:00:00 PM,MIDATL,385.627
9/1/2020 5:00:00 PM,9/1/2020 1:00:00 PM,OTHER,44.641
9/1/2020 5:00:00 PM,9/1/2020 1:00:00 PM,SOUTH,523.117
9/1/2020 5:00:00 PM,9/1/2020 1:00:00 PM,WEST,16.089
9/1/2020 5:00:00 PM,9/1/2020 1:00:00 PM,RTO,924.833
9/1/2020 5:00:00 PM,9/1/2020 1:00:00 PM,RFC,401.716
9/1/2020 6:00:00 PM,9/1/2020 2:00:00 PM,MIDATL,400.977
9/1/2020 6:00:00 PM,9/1/2020 2:00:00 PM,OTHER,47.820
9/1/2020 6:00:00 PM,9/1/2020 2:00:00 PM,SOUTH,476.901
9/1/2020 6:00:00 PM,9/1/2020 2:00:00 PM,WEST,16.183
9/1/2020 6:00:00 PM,9/1/2020 2:00:00 PM,RTO,894.061
9/1/2020 6:00:00 PM,9/1/2020 2:00:00 PM,RFC,417.160
9/1/2020 7:00:00 PM,9/1/2020 3:00:00 PM,MIDATL,378.549
9/1/2020 7:00:00 PM,9/1/2020 3:00:00 PM,OTHER,59.320
9/1/2020 7:00:00 PM,9/1/2020 3:00:00 PM,SOUTH,432.362
9/1/2020 7:00:00 PM,9/1/2020 3:00:00 PM,WEST,8.070
9/1/2020 7:00:00 PM,9/1/2020 3:00:00 PM,RTO,818.981
9/1/2020 7:00:00 PM,9/1/2020 3:00:00 PM,RFC,386.619
9/1/2020 8:00:00 PM,9/1/2020 4:00:00 PM,MIDATL,285.798
9/1/2020 8:00:00 PM,9/1/2020 4:00:00 PM,OTHER,48.960
9/1/2020 8:00:00 PM,9/1/2020 4:00:00 PM,SOUTH,436.030
9/1/2020 8:00:00 PM,9/1/2020 4:00:00 PM,WEST,6.958
9/1/2020 8:00:00 PM,9/1/2020 4:00:00 PM,RTO,728.786
9/1/2020 8:00:00 PM,9/1/2020 4:00:00 PM,RFC,292.756
9/1/2020 9:00:00 PM,9/1/2020 5:00:00 PM,MIDATL,160.999
9/1/2020 9:00:00 PM,9/1/2020 5:00:00 PM,OTHER,43.000
9/1/2020 9:00:00 PM,9/1/2020 5:00:00 PM,SOUTH,330.109
9/1/2020 9:00:00 PM,9/1/2020 5:00:00 PM,WEST,5.922
9/1/2020 9:00:00 PM,9/1/2020 5:00:00 PM,RTO,497.030
9/1/2020 9:00:00 PM,9/1/2020 5:00:00 PM,RFC,166.921
